evidence_id,source_id,primary_place_id,topic,normalized_text,text_kind,review_status
EVD_000305,SRC_000104,PLACE_000017,address,"Mục liên hệ của trang Chùa Một Cột ghi Phố Chùa Một Cột, phường Ba Đình. Chuẩn hóa với thành phố Hà Nội; không dùng phường Đội Cấn/quận Ba Đình trong phần giới thiệu cũ.",normalized_summary,approved
EVD_000306,SRC_000107,PLACE_000017,identity,Chùa Một Cột thường chỉ Liên Hoa Đài nằm trong quần thể Diên Hựu; đài ở giữa hồ Linh Chiểu hình vuông. Quần thể lịch sử không còn nguyên trạng thời Lý.,normalized_summary,approved
EVD_000307,SRC_000104,PLACE_000017,architecture,"Quần thể điểm đến gồm Liên Hoa Đài giữa hồ Linh Chiểu, tam quan và nhà Tam Bảo bên cạnh.",normalized_summary,approved
EVD_000308,SRC_000105,PLACE_000017,construction,"Chùa được khởi dựng năm 1049 dưới thời Lý Thái Tông. Câu chuyện vua mộng thấy Quan Âm là tích kể về nguồn gốc, không phải sự kiện được kiểm chứng độc lập.",normalized_summary,approved
EVD_000309,SRC_000105,PLACE_000017,architecture,"Liên Hoa Đài có mặt bằng vuông cạnh 3 m, bốn mái cong lợp ngói ta. Trụ đá cao 4 m, không kể phần chìm dưới đất, đường kính 1,2 m, ghép từ hai khối đá.",normalized_summary,approved
EVD_000310,SRC_000105,PLACE_000017,architecture,Bộ khung gỗ đỡ đài bên trên cột đá. Có thang xây lên chùa và lan can gạch quanh hồ.,normalized_summary,approved
EVD_000311,SRC_000105,PLACE_000017,heritage_objects,Trong đài đặt tượng Bồ tát Quán Thế Âm; trên cửa có biển đề Liên Hoa Đài.,normalized_summary,approved
EVD_000312,SRC_000104,PLACE_000017,heritage_objects,Tượng Quan Âm được đặt trong khám thờ sơn son thếp vàng ở gian chính Liên Hoa Đài.,normalized_summary,approved
EVD_000313,SRC_000104,PLACE_000017,restoration,"Sau khi chùa bị phá năm 1954, công trình được dựng lại theo thiết kế Nguyễn Bá Lăng, hoàn thành tháng 4/1955.",normalized_summary,approved
EVD_000314,SRC_000106,PLACE_000017,restoration,"Liên Hoa Đài hiện tại được Nguyễn Bá Lăng dựng lại năm 1955 theo kiến trúc để lại từ thời Nguyễn, không phải nguyên bản năm 1049.",normalized_summary,approved
EVD_000315,SRC_000104,PLACE_000017,historical_event,"Năm 1105, Lý Nhân Tông cho tu bổ, mở rộng quần thể, đào hồ Linh Chiểu và hồ Bích Trì.",normalized_summary,approved
EVD_000316,SRC_000105,PLACE_000017,recognition,"Năm 1962, Chùa Một Cột được xếp hạng di tích lịch sử kiến trúc nghệ thuật quốc gia.",normalized_summary,approved
EVD_000317,SRC_000106,PLACE_000017,architecture,Liên Hoa Đài trên một trụ giữa hồ gợi hình tượng bông sen vươn khỏi nước; đây là đặc trưng kiến trúc của công trình.,normalized_summary,approved
EVD_000318,SRC_000104,PLACE_000017,religious_activity,"Chùa là nơi người dân thực hành cầu bình an. Đây là hoạt động tín ngưỡng, không phải khẳng định hiệu quả siêu nhiên.",normalized_summary,approved
EVD_000319,SRC_000108,PLACE_000018,address,"Đầu trang Tây Hồ 360 ghi địa chỉ Chùa Trấn Quốc: số 30 đường Thanh Niên, phường Tây Hồ. Thành phố được chuẩn hóa là Hà Nội.",normalized_summary,approved
EVD_000320,SRC_000109,PLACE_000018,location,"Chùa nằm trên bán đảo ở phía đông Hồ Tây, gần đường Thanh Niên, Hà Nội; đảo được nguồn gọi là Kim Ngưu, tức Cá Vàng.",normalized_summary,approved
EVD_000321,SRC_000110,PLACE_000018,construction,"Chùa Trấn Quốc có từ thế kỷ VI, ban đầu ở gần sông Hồng và mang tên Khai Quốc.",normalized_summary,approved
EVD_000322,SRC_000109,PLACE_000018,historical_event,"Năm 1615, do bãi sông bị lở, chùa được chuyển vào đảo ở Hồ Tây, tức địa điểm hiện nay.",normalized_summary,approved
EVD_000323,SRC_000110,PLACE_000018,historical_event,Giáo hội Phật giáo Hà Nội cũng ghi chùa dời vào trong đê Yên Phụ năm 1615.,normalized_summary,approved
EVD_000324,SRC_000110,PLACE_000018,architecture,"Chùa có tiền đường, thiêu hương, thượng điện, hai hành lang tả hữu, gác chuông, nhà Tổ và nhà bia; trong khuôn viên có vườn tháp.",normalized_summary,approved
EVD_000325,SRC_000109,PLACE_000018,architecture,"Bảo tháp Lục Độ Đài Sen xây năm 1998, cao 15 m, có 11 tầng; đỉnh đặt Cửu Phẩm Liên Hoa chín tầng bằng đá quý.",normalized_summary,approved
EVD_000326,SRC_000111,PLACE_000018,heritage_objects,"Bảo tháp có 66 tượng Phật A Di Đà bằng đá quý, bố trí sáu tượng mỗi tầng, tổng cộng 11 tầng.",normalized_summary,approved
EVD_000327,SRC_000108,PLACE_000018,heritage_objects,Chùa lưu giữ tượng Thích Ca nhập Niết Bàn bằng gỗ thếp vàng.,normalized_summary,approved
EVD_000328,SRC_000108,PLACE_000018,heritage_objects,"Bia năm 1639 do Nguyễn Xuân Chính soạn, ghi việc đại tu chùa. Bia năm 1815 có bài văn Phạm Quý Thích về lần tu sửa bắt đầu năm 1813 và kết thúc năm 1815.",normalized_summary,approved
EVD_000329,SRC_000110,PLACE_000018,material,"Trong chùa còn bia đá, trong đó có văn bia Nguyễn Xuân Chính và Phạm Quý Thích.",normalized_summary,approved
EVD_000330,SRC_000109,PLACE_000018,restoration,Diện mạo kiến trúc chùa gắn với lần trùng tu lớn năm 1815.,normalized_summary,approved
EVD_000331,SRC_000108,PLACE_000018,recognition,Tây Hồ 360 ghi chùa được xếp hạng di tích kiến trúc nghệ thuật theo Quyết định 313-VH/VP ngày 28/4/1962.,normalized_summary,approved
EVD_000332,SRC_000112,PLACE_000020,address,"Mục liên hệ di tích ghi số 194 Quán Thánh, phường Ba Đình; phần giới thiệu ghi số 190. Địa chỉ thuộc Hà Nội; hai số nhà chưa thống nhất trong cùng nguồn.",normalized_summary,approved
EVD_000333,SRC_000112,PLACE_000020,construction,"Đền khởi dựng đầu thế kỷ XI, thời Lý Thái Tổ.",normalized_summary,approved
EVD_000334,SRC_000112,PLACE_000020,restoration,"Các lần trùng tu được ghi nhận: 1618, 1677, 1768, 1836, 1843, 1893, 1941.",normalized_summary,approved
EVD_000335,SRC_000112,PLACE_000020,architecture,"Đền có tam quan, sân trước, tiền tế, trung tế, hậu cung.",normalized_summary,approved
EVD_000336,SRC_000112,PLACE_000020,religious_activity,Đền thờ Huyền Thiên Trấn Vũ; lễ hội truyền thống tổ chức ngày 3 tháng 3 âm lịch hằng năm.,normalized_summary,approved
EVD_000337,SRC_000112,PLACE_000020,location,Đền Quán Thánh nằm cạnh Hồ Tây và là di tích lịch sử của Hà Nội.,normalized_summary,approved
EVD_000338,SRC_000114,PLACE_000020,architecture,Nghi môn tứ trụ là cổng ngoài của đền; chuông đồng được treo trên gác tam quan.,normalized_summary,approved
EVD_000339,SRC_000113,PLACE_000020,heritage_objects,"Trang 48: biển đồng Đề Chân Vũ quán do Thiệu Trị ngự đề, đúc năm 1842.",normalized_summary,approved
EVD_000340,SRC_000113,PLACE_000020,heritage_objects,Trang 48–49: bia ký bằng đá; bia trùng tu quán Trấn Vũ năm 1857 do Lê Huy Vĩnh soạn; bia quán Chân Vũ năm 1893 do Hoàng Cao Khải soạn.,normalized_summary,approved
EVD_000341,SRC_000113,PLACE_000020,material,Trang 48: đền lưu giữ pho tượng Trấn Vũ bằng đồng.,normalized_summary,approved
EVD_000342,SRC_000113,PLACE_000020,source_discrepancy,Trang 49: tư liệu văn khắc không thống nhất niên đại đúc tượng Trấn Vũ; bài nghiên cứu không xác nhận riêng năm 1677.,normalized_summary,approved
EVD_000343,SRC_000115,PLACE_000020,recognition,"Quyết định 93/QĐ-TTg ngày 18/01/2022 xếp hạng Thăng Long tứ trấn, gồm Đền Quán Thánh, là di tích quốc gia đặc biệt.",normalized_summary,approved
EVD_000344,SRC_000116,PLACE_000020,recognition,Tượng Trấn Vũ đền Quán Thánh được công nhận bảo vật quốc gia theo Quyết định 2496/QĐ-TTg ngày 22/12/2016. Nguồn ghi niên đại khoảng cuối thế kỷ XVII – đầu thế kỷ XVIII.,normalized_summary,approved
EVD_000345,SRC_000117,PLACE_000021,address,"Đầu trang ghi số 71 ngõ 50 Đặng Thai Mai, phường Tây Hồ. Thành phố chuẩn hóa: Hà Nội.",normalized_summary,approved
EVD_000346,SRC_000117,PLACE_000021,location,Phủ nằm trên doi đất ven Hồ Tây.,normalized_summary,approved
EVD_000347,SRC_000117,PLACE_000021,architecture,"Phủ chính chia ba phần kiểu chữ tam, có tiền tế và trung tế; kiến trúc dùng bê tông giả gỗ.",normalized_summary,approved
EVD_000348,SRC_000117,PLACE_000021,restoration_material,"Điện Sơn Trang tu tạo năm 2006; kết cấu bê tông, mái trên bằng gỗ; thờ chúa Đệ Nhị Thượng Ngàn.",normalized_summary,approved
EVD_000349,SRC_000117,PLACE_000021,heritage_objects,"Danh mục hiện vật có bài vị, bát hương, chuông, kiệu bát cống, tượng Ngọc Hoàng, Nam Tào, Bắc Đẩu, Mẫu Thượng Ngàn.",normalized_summary,approved
EVD_000350,SRC_000117,PLACE_000021,recognition,Quyết định 310/QĐ ngày 13/02/1996 công nhận phủ là di tích nghệ thuật cấp quốc gia.,normalized_summary,approved
EVD_000351,SRC_000118,PLACE_000021,religious_activity,Phủ thờ Mẫu Liễu Hạnh. Hằng năm tổ chức tế lễ vào mồng 3 tháng 3 và ngày 13 tháng 8 âm lịch.,normalized_summary,approved
EVD_000352,SRC_000119,PLACE_000021,architecture,"Quần thể có tam quan, phủ chính, phương đình, tiền tế, hậu cung, điện Sơn Trang, lầu Cô, lầu Cậu; điện Sơn Trang ở cạnh tam quan.",normalized_summary,approved
EVD_000353,SRC_000119,PLACE_000021,activity,"Người dân đến phủ cúng lễ, cầu may mắn và an bình vào các dịp lễ.",normalized_summary,approved
EVD_000354,SRC_000120,PLACE_000021,heritage_objects,Phủ lưu giữ hoành phi Mẫu nghi thiên hạ ở cửa cung.,normalized_summary,approved
EVD_000355,SRC_000120,PLACE_000021,material,Phóng sự ảnh giới thiệu chuông đồng trong Phủ Tây Hồ.,normalized_summary,approved
EVD_000356,SRC_000120,PLACE_000021,recognition,Bài báo ghi Phủ Tây Hồ được xếp hạng di tích nghệ thuật ngày 13/02/1996.,normalized_summary,approved
EVD_000357,SRC_000117,PLACE_000021,worship_layout,Phủ chính có trung tế thờ tượng Ngọc Hoàng và Tam tòa Thánh Mẫu.,normalized_summary,approved
EVD_000358,SRC_000121,PLACE_000022,address,"Tổng Giáo phận Hà Nội ghi địa chỉ Giáo xứ Chính Tòa: số 40 Nhà Chung, phường Hoàn Kiếm, thành phố Hà Nội.",normalized_summary,approved
EVD_000359,SRC_000121,PLACE_000022,identity,Nhà thờ Chính Tòa Thánh Giu-se còn được gọi là Nhà thờ Lớn; công trình là nhà thờ chính tòa của Tổng Giáo phận Hà Nội.,normalized_summary,approved
EVD_000360,SRC_000121,PLACE_000022,construction,"Nhà thờ được xây dựng dưới thời Giám mục Paul-François Puginier, hoàn tất sau giai đoạn 1882–1886.",normalized_summary,approved
EVD_000361,SRC_000121,PLACE_000022,historical_event,Ngày 24/12/1886 diễn ra thánh lễ đầu tiên tại nhà thờ.,normalized_summary,approved
EVD_000362,SRC_000121,PLACE_000022,historical_event,Nguồn ghi lễ khánh thành chính thức ngày 23/12/1887.,normalized_summary,approved
EVD_000363,SRC_000121,PLACE_000022,institutional_history,"Ngày 03/12/1924, Giáo phận Tây Đàng Ngoài đổi thành Giáo phận Hà Nội và Nhà thờ Lớn trở thành nhà thờ chính tòa.",normalized_summary,approved
EVD_000364,SRC_000124,PLACE_000022,architecture,"Công trình mang phong cách Gothic cổ châu Âu; có lòng nhà thờ, phòng thánh, hai gian tháp chuông và các mái vòm uốn cong.",normalized_summary,approved
EVD_000365,SRC_000124,PLACE_000022,heritage_objects,"Nội thất có màn gỗ chạm, tranh kính màu; tháp chuông có năm quả chuông và đồng hồ ba mặt; đại phong cầm được lắp năm 2022.",normalized_summary,approved
EVD_000366,SRC_000124,PLACE_000022,material,"Nguồn chính thức ghi vật liệu xây dựng gồm gạch đất nung, vôi vữa và giấy bồi; cung thánh và bàn thờ có trang trí gỗ chạm.",normalized_summary,approved
EVD_000367,SRC_000124,PLACE_000022,restoration,"Năm 1999, nhà thờ được lợp lại ngói, gia cố khung gỗ và mở hai cửa hông.",normalized_summary,approved
EVD_000368,SRC_000124,PLACE_000022,restoration,"Giai đoạn 2013–2014, nhà thờ được lát nền đá cẩm thạch và sơn lại tường.",normalized_summary,approved
EVD_000369,SRC_000124,PLACE_000022,restoration,"Năm 2018, cung thánh được lát đá, đặt bàn thờ đá cẩm thạch và làm mới tầng hầm.",normalized_summary,approved
EVD_000370,SRC_000122,PLACE_000022,location,"Tạp chí Du lịch Việt Nam ghi nhà thờ ở khu trung tâm, cách Hồ Hoàn Kiếm khoảng 1 km.",normalized_summary,approved
EVD_000371,SRC_000122,PLACE_000022,source_discrepancy,Các phần của nguồn chính thức và bài du lịch ghi kích thước khác nhau; bản dữ liệu không tạo số đo khi chưa xác định bộ số liệu ưu tiên.,normalized_summary,approved
EVD_000372,SRC_000125,PLACE_000002,address,"Cổng trưng bày của Khu di tích Cổ Loa ghi vùng đất Cổ Loa nằm trên địa bàn xã Đông Anh, thành phố Hà Nội. Địa chỉ được chuẩn hóa ở cấp xã, không suy đoán số nhà.",normalized_summary,approved
EVD_000373,SRC_000126,PLACE_000003,address,"Cổng du lịch phường Ba Đình ghi Cột cờ Hà Nội tại số 28A đường Điện Biên Phủ, phường Ba Đình, Hà Nội.",normalized_summary,approved
EVD_000374,SRC_000127,PLACE_000008,classification,Cục Di sản văn hóa xếp Hồ Hoàn Kiếm và Đền Ngọc Sơn vào loại di tích lịch sử và danh lam thắng cảnh; bài hồ sơ xác nhận Tháp Rùa là công trình trên gò đất giữa hồ. Category của Tháp Rùa được kế thừa trong phạm vi cụm di tích.,normalized_summary,approved
EVD_000375,SRC_000128,PLACE_000011,classification,"Thành ủy Hà Nội mô tả Lăng Chủ tịch Hồ Chí Minh là công trình có ý nghĩa chính trị và văn hóa đặc biệt quan trọng, mở cửa để đồng bào và khách quốc tế viếng Chủ tịch Hồ Chí Minh.",normalized_summary,approved
EVD_000376,SRC_000133,PLACE_000023,address,"Đền Bạch Mã hiện tọa lạc duy nhất tại số 76 phố Hàng Buồm, phường Hoàn Kiếm, thành phố Hà Nội.",normalized_summary,approved
EVD_000377,SRC_000133,PLACE_000023,location_and_category,"Đền Bạch Mã nằm trong khu phố cổ Hà Nội, là không gian văn hóa - tín ngưỡng và giữ vị trí trấn Đông trong hệ thống Thăng Long Tứ trấn.",normalized_summary,approved
EVD_000378,SRC_000131,PLACE_000023,foundation,"Tài liệu lịch sử được giới thiệu tại tọa đàm khoa học cho biết Đền Bạch Mã được khởi dựng dưới thời nhà Đường, khi Cao Biền xây La Thành vào năm 866.",normalized_summary,approved
EVD_000379,SRC_000135,PLACE_000023,foundation_legend,"Theo ghi chép và truyền thuyết được Bảo tàng Lịch sử Quốc gia giới thiệu, sau sự kiện trấn yểm không thành, Cao Biền đã lập đền thờ thần Long Đỗ tại khu vực thành Đại La.",normalized_summary,approved
EVD_000380,SRC_000131,PLACE_000023,reconstruction,"Sau khi Lý Công Uẩn dời đô từ Hoa Lư ra xây thành Thăng Long năm 1010, Đền Bạch Mã được xây dựng lại.",normalized_summary,approved
EVD_000381,SRC_000134,PLACE_000023,architecture,"Đợt tu bổ tổng thể Đền Bạch Mã gồm Nghi môn, Phương đình, Tiền tế và Hậu cung; kiến trúc hiện nay mang dấu ấn thế kỷ XIX thời Nguyễn, có bố cục chữ tam, phương đình tám mái và hệ mái hình vỏ cua liên kết các hạng mục.",normalized_summary,approved
EVD_000382,SRC_000130,PLACE_000023,heritage_objects,"Đền Bạch Mã lưu giữ tượng thần Long Đỗ có niên đại thế kỷ XVII, 18 bia đá cổ, 17 đạo sắc phong thời Nguyễn và tượng ngựa trắng bằng gỗ tượng trưng cho thần Bạch Mã.",normalized_summary,approved
EVD_000383,SRC_000133,PLACE_000023,architecture,"Phía sau Đền Bạch Mã có một giếng cổ, được giới thiệu là một trong số ít giếng cổ còn lại trong khu phố cổ Hà Nội.",normalized_summary,approved
EVD_000384,SRC_000129,PLACE_000023,renovation,"Nhiều hiện vật mang phong cách nghệ thuật cuối thế kỷ XVII tại Đền Bạch Mã được cho là đã được bổ sung trong đợt tu bổ năm Chính Hòa thứ 8, tức năm 1687.",normalized_summary,approved
EVD_000385,SRC_000134,PLACE_000023,renovation,"Ủy ban nhân dân quận Hoàn Kiếm quyết định đầu tư tu bổ, tôn tạo tổng thể Đền Bạch Mã từ tháng 6 năm 2019; công trình cơ bản hoàn thành vào dịp kỷ niệm 1010 năm Thăng Long - Hà Nội tháng 10 năm 2020.",normalized_summary,approved
EVD_000386,SRC_000130,PLACE_000023,recognition,"Ngày 18 tháng 1 năm 2022, Thủ tướng Chính phủ ký Quyết định số 93/QĐ-TTg xếp hạng Di tích lịch sử và kiến trúc nghệ thuật Thăng Long Tứ trấn, trong đó có Đền Bạch Mã, là Di tích quốc gia đặc biệt.",normalized_summary,approved
EVD_000387,SRC_000132,PLACE_000023,festival,Lễ hội Đền Bạch Mã diễn ra hằng năm vào ngày 12 và 13 tháng Hai âm lịch để tưởng nhớ công ơn của thần Long Đỗ.,normalized_summary,approved
EVD_000388,SRC_000132,PLACE_000023,activity,"Hoạt động của lễ hội Đền Bạch Mã có tế lễ, dâng hương, rước kiệu, múa rồng, tiến Xuân Ngưu và biểu diễn nghệ thuật dân tộc.",normalized_summary,approved
EVD_000389,SRC_000130,PLACE_000023,worship,"Đền Bạch Mã thờ thần Long Đỗ, vị thần được coi là Thành hoàng Thăng Long và trấn giữ phía Đông kinh thành.",normalized_summary,approved
EVD_000390,SRC_000139,PLACE_000024,address,Nguồn du lịch của Vietnam Airlines ghi Đền Voi Phục tại số 306B phố Kim Mã; đây là địa chỉ đường phố chi tiết duy nhất được dùng cho địa danh trong bộ dữ liệu.,normalized_summary,approved
EVD_000391,SRC_000140,PLACE_000024,current_administrative_area,"Cổng thông tin chính quyền phường Giảng Võ xác nhận Di tích Đền Voi Phục hiện thuộc địa bàn phường Giảng Võ, thành phố Hà Nội.",normalized_summary,approved
EVD_000392,SRC_000138,PLACE_000024,names_and_location,"Bảo tàng Lịch sử Quốc gia giới thiệu Đền Voi Phục còn gọi là Đền Linh Lang, nằm tại khu vực Công viên Thủ Lệ và là ngôi đền trấn giữ phía Tây kinh thành Thăng Long.",normalized_summary,approved
EVD_000393,SRC_000136,PLACE_000024,foundation,"Cổng thông tin thành phố Hà Nội cho biết Đền Voi Phục, còn gọi Đền Thủ Lệ hoặc Đền Linh Lang, được xây dựng năm Chương Thánh Gia Khánh thứ 7 (1065), đời vua Lý Thánh Tông.",normalized_summary,approved
EVD_000394,SRC_000137,PLACE_000024,worship_and_category,"Đền Voi Phục là cơ sở tín ngưỡng thuộc Thăng Long tứ trấn, được vua Lý Thánh Tông cho xây trên gò Long Thủ để thờ Đức Thánh Linh Lang Đại Vương, người được tưởng niệm vì công đánh giặc và bảo vệ đất nước.",normalized_summary,approved
EVD_000395,SRC_000129,PLACE_000024,entrance_architecture,"Nghi môn Đền Voi Phục có dạng tứ trụ; hai bên có bia hạ mã và đôi voi chầu phục. Đường lên sân gồm ba lối, trong đó lối giữa có 12 bậc đá rộng và dành để rước kiệu trong ngày lễ.",normalized_summary,approved
EVD_000396,SRC_000129,PLACE_000024,well_and_stone_carving,Phía trước lối đi giữa có giếng vuông xưa dùng lấy nước cúng; gần đó là đôi rồng mây chạm tròn bằng đá có niên đại khoảng giữa thế kỷ XIX.,normalized_summary,approved
EVD_000397,SRC_000129,PLACE_000024,main_architecture,"Đền chính có dạng chữ Công; tiền tế gồm năm gian, kết cấu vì chồng rường và lợp ngói mũi hài cổ; trung đường là một gian chạy dọc nối vào hậu cung năm gian.",normalized_summary,approved
EVD_000398,SRC_000129,PLACE_000024,interior_objects,"Trong đền có ngai lớn chạm rồng và hoa lá, tượng hai vị tùy tướng quỳ chầu, tượng Đức Linh Lang Đại Vương, hòn đá có vết lõm đặt trong hộp kính, tượng hai vị phụ tá đứng chầu cùng nhóm hoành phi, câu đối, nhang án, long ngai, cửa võng bát bửu và đồ tế khí sơn son thếp vàng.",normalized_summary,approved
EVD_000399,SRC_000137,PLACE_000024,festival_time,"Hằng năm vào ngày 10 tháng Hai âm lịch, người dân tổ chức lễ hội truyền thống kỷ niệm Ngày hóa Đức Thánh Linh Lang Đại Vương tại Đền Voi Phục.",normalized_summary,approved
EVD_000400,SRC_000137,PLACE_000024,festival_activities,"Lễ hội Đền Voi Phục có rước kiệu; phần hội tổ chức trò chơi dân gian, hát quan họ và ca múa nhạc chào mừng.",normalized_summary,approved
EVD_000401,SRC_000115,PLACE_000024,recognition,"Ngày 18 tháng 1 năm 2022, Thủ tướng Chính phủ ký Quyết định số 93/QĐ-TTg xếp hạng Di tích lịch sử và kiến trúc nghệ thuật Thăng Long tứ trấn, gồm Đền Voi Phục, là Di tích quốc gia đặc biệt.",normalized_summary,approved
EVD_000402,SRC_000142,PLACE_000025,address,"Cổng thông tin phường Văn Miếu - Quốc Tử Giám ghi địa chỉ hiện hành duy nhất của Đền Kim Liên là số 148 phố Kim Hoa, phường Văn Miếu - Quốc Tử Giám, thành phố Hà Nội.",normalized_summary,approved
EVD_000403,SRC_000141,PLACE_000025,identity_and_category,"Đền Kim Liên, còn gọi là Đình Kim Liên hoặc Đền Cao Sơn, là di tích lịch sử - văn hóa và cơ sở thờ thần Cao Sơn Đại Vương, giữ vai trò trấn phía Nam kinh thành Thăng Long.",normalized_summary,approved
EVD_000404,SRC_000141,PLACE_000025,location_and_landscape,"Đền Kim Liên được xây trên gò đất cao, cách La Thành khoảng 100 m về phía Đông đầm Kim Liên xưa; cổng và chính điện hướng về phía Tây.",normalized_summary,approved
EVD_000405,SRC_000143,PLACE_000025,foundation,"Năm 1509, vua Lê Tương Dực cho xây dựng Đền Kim Liên để thờ thần Cao Sơn Đại Vương; di tích trở thành trấn phía Nam của kinh thành Thăng Long.",normalized_summary,approved
EVD_000406,SRC_000141,PLACE_000025,architecture_components,"Khu phía trước có Nghi môn Ngoại, hai dãy Tả - Hữu vu, sân, hồ bán nguyệt và giếng ngọc; khu kiến trúc cổ trên gò gồm Nghi môn Nội, Đại bái, Hậu cung, nhà Mẫu, bia thần tích và sân vườn.",normalized_summary,approved
EVD_000407,SRC_000141,PLACE_000025,steps_and_material,"Hai khu kiến trúc được nối bằng chín bậc cao xây bằng gạch vồ thời Lê Trung Hưng, loại gạch đất nung có kích thước lớn và dày.",normalized_summary,approved
EVD_000408,SRC_000129,PLACE_000025,architectural_style,"Kiến trúc Đền Kim Liên mang dấu ấn rõ nét của nghệ thuật thời Nguyễn; Nghi môn xây kiểu tường hồi bít đốc, còn Đại bái được tôn tạo theo kiểu dáng kiến trúc truyền thống.",normalized_summary,approved
EVD_000409,SRC_000141,PLACE_000025,worship,Đền chính thờ Cao Sơn Đại Vương và phối thờ Thủy Tinh công chúa cùng Huệ Minh phu nhân.,normalized_summary,approved
EVD_000410,SRC_000141,PLACE_000025,stele,"Bia đá Cao Sơn Đại Vương thần từ bi minh tịnh tự do sử thần Lê Tung soạn năm Canh Ngọ, niên hiệu Hồng Thuận thứ 3 (1510), ghi công thần Cao Sơn và lịch sử của di tích.",normalized_summary,approved
EVD_000411,SRC_000141,PLACE_000025,royal_decrees,"Theo hồ sơ giới thiệu năm 2026, Đền Kim Liên hiện lưu giữ 33 đạo sắc phong cho thần Cao Sơn, gồm 22 sắc thời Lê và 11 sắc thời Nguyễn, cùng 5 bản sao sắc phong.",normalized_summary,approved
EVD_000412,SRC_000141,PLACE_000025,renovation,"Đền Kim Liên được tu bổ, tôn tạo quy mô trong giai đoạn 2008-2010 để chuẩn bị kỷ niệm 1000 năm Thăng Long - Hà Nội.",normalized_summary,approved
EVD_000413,SRC_000143,PLACE_000025,festival,"Lễ hội Đền Kim Liên được tổ chức hằng năm vào ngày 16 tháng Ba âm lịch, ngày sinh Đức thần Cao Sơn, với nghi lễ, rước kiệu và các trò chơi dân gian truyền thống.",normalized_summary,approved
EVD_000414,SRC_000141,PLACE_000025,death_anniversary,"Hằng năm vào ngày 12 tháng Tám âm lịch, ngày hóa của Đức thần Cao Sơn, Đền Kim Liên tổ chức tế lễ và dâng hương tưởng niệm.",normalized_summary,approved
EVD_000415,SRC_000115,PLACE_000025,recognition,"Ngày 18 tháng 1 năm 2022, Thủ tướng Chính phủ ký Quyết định số 93/QĐ-TTg xếp hạng Di tích lịch sử và kiến trúc nghệ thuật Thăng Long tứ trấn, gồm Đền Kim Liên, là Di tích quốc gia đặc biệt.",normalized_summary,approved
EVD_000416,SRC_000141,PLACE_000025,community_role,"Trong lịch sử, Đền Kim Liên được dùng làm trung tâm giải quyết và tổ chức những việc lớn của làng, vì vậy mang thêm chức năng của một ngôi đình và được gọi là Đình Kim Liên.",normalized_summary,approved
EVD_000417,SRC_000144,PLACE_000026,address,"Cổng thông tin phường Hai Bà Trưng ghi địa chỉ hiện hành duy nhất của Di tích Đền - Chùa - Đình Hai Bà Trưng là số 12 phố Hương Viên, phường Hai Bà Trưng, thành phố Hà Nội.",normalized_summary,approved
EVD_000418,SRC_000145,PLACE_000026,identity_and_category,"Đền Đồng Nhân là tên gọi khác của Đền Hai Bà Trưng, một di tích lịch sử, kiến trúc và cơ sở tín ngưỡng thờ Trưng Trắc, Trưng Nhị tại phố Hương Viên.",normalized_summary,approved
EVD_000419,SRC_000145,PLACE_000026,foundation,"Theo sử liệu, năm Đại Định thứ 3 (1142), vua Lý Anh Tông truyền lập Đền Hai Bà Trưng tại bãi sông của làng Đồng Nhân.",normalized_summary,approved
EVD_000420,SRC_000146,PLACE_000026,relocation,"Năm Gia Long thứ 18 (1819), do bãi Đồng Nhân bị xói lở, dân làng di dời đền tới khu Cựu Võ Sở của triều Lê ở thôn Hương Viên, là vị trí hiện nay.",normalized_summary,approved
EVD_000421,SRC_000145,PLACE_000026,architecture,"Đền có diện tích khoảng 4.000 m², mang kiến trúc nội Công ngoại Quốc; phía trước có hồ bán nguyệt, nghi môn bốn trụ, phương đình hai tầng tám mái, tiền tế bảy gian, tòa thiêu hương và hậu cung.",normalized_summary,approved
EVD_000422,SRC_000145,PLACE_000026,interior_objects,"Tiền tế đặt đôi tượng voi gỗ sơn đen gắn ngà; tòa thiêu hương có ngai thờ và bức khảm Hai Bà cưỡi voi; hậu cung đặt tượng Trưng Trắc, Trưng Nhị cùng tượng các nữ tướng.",normalized_summary,approved
EVD_000423,SRC_000147,PLACE_000026,heritage_objects,"Đền lưu giữ bộ sắc phong của các triều Lê và Nguyễn, hai pho tượng thờ Hai Bà, hai bia đá cổ, hai bộ kiệu thời Nguyễn cùng nhiều đồ thờ sơn son thếp vàng.",normalized_summary,approved
EVD_000424,SRC_000146,PLACE_000026,stele,"Bia Trưng Vương sự tích bi ký đặt trước bái đường, do tiến sĩ Vũ Tông Phan soạn năm Minh Mệnh thứ 21 (1840), ca ngợi công trạng và khí tiết của Hai Bà Trưng.",normalized_summary,approved
EVD_000425,SRC_000146,PLACE_000026,festival,"Hội Đền Đồng Nhân diễn ra từ chiều mùng 4 đến hết ngày 7 tháng Hai âm lịch, chính hội ngày 5 và 6; các hoạt động gồm rước nước, tế lễ, biểu diễn tái hiện Hai Bà cưỡi voi, đấu vật, múa roi và múa sư tử.",normalized_summary,approved
